id,name,genre,subgenre,city,venue_id,venue_name,latitude,longitude,attraction_id,attraction_name,event_date,min_price,max_price,currency,url,fetched_at
LvZ18Qj_hJNQpzOZ0OMbe,Crushed Veneer,Alternative,Alternative,London,KovZpZAt6AEA,New Cross Inn,51.475524,-0.03838,K8vZ917rH47,Crushed Veneer,2026-08-22,,,,https://www.universe.com/events/crushed-veneer-tickets-VPLRY1?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QxZvNggVpZZ0e-JR,DETROIT SOUL COLLECTIVE Sat 22 August 2026 The Jam House Birmingham,Pop,Pop,Birmingham,KovZpZAnJI6A,The Jam House Birmingham,52.48509613,-1.904386,K8vZ917b54V,Live music,2026-08-22,,,,https://www.universe.com/events/detroit-soul-collective-sat-22-august-2026-the-jam-house-birmingham-tickets-F50DM1?ref=ticketmaster,2026-08-10T10:21:16
1AgZk8gGkd6E7mj,Hollywood Vampires- Official Ticket and Hotel Bundls,Rock,Pop,Halifax,KovZ9177LTf,The Piece Hall,53.721432,-1.85657,K8vZ917fhkV,Hollywood Vampires,2026-08-22,,,,https://app.bundl.travel/event/1768568511509x358584660117946400?utm_source=ticketmaster&utm_medium=affiliate&utm_campaign=hollywoodvampires&utm_content=thepiecehall,2026-08-10T10:21:16
1AgZkC7GkeNapJK,Nile Rodgers & CHIC- Official Ticket and Hotel Bundls,R&B,R&B,Scarborough,KovZ9177Ez0,Scarborough Open Air Theatre,54.293195,-0.412086,K8vZ9171rW7,Nile Rodgers & CHIC,2026-08-22,,,,https://app.bundl.travel/event/1764592229247x650980245047083000?utm_source=ticketmaster&utm_medium=affiliate&utm_campaign=nilerodgers&utm_content=scarborough,2026-08-10T10:21:16
LvZ18Q0V4BcBxjmu73khT,The Afrobeats Orchestra,Dance/Electronic,World Dance,London,KovZpZAnaJaA,Jazz Cafe,51.53859,-0.143343,K8vZ917LrPV,The Afrobeats Orchestra,2026-08-22,,,,https://www.universe.com/events/the-afrobeats-orchestra-tickets-2WQ6CK?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QO31OuPuNZvL2mni,Rocksteady Reggae with Wayne Hernandez,Dance/Electronic,Dance/Electronic,London,KovZ9177ga7,Soul Mama Islington,51.534184,-0.106126,K8vZ917qUqf,Wayne Hernandez,2026-08-22,,,,https://www.universe.com/events/rocksteady-reggae-with-wayne-hernandez-tickets-ZSHV8Y?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QOpKbj0VtOvOhUcY,Hayao Miyazaki's Dreams by Mystery Ensemble,Classical,Classical/Vocal,Nottingham,KovZ9177Ip7,St Mary's Church,52.950951,-1.14297,K8vZ917qUKV,Hayao Miyazaki's Dreams,2026-08-22,,,,https://www.universe.com/events/hayao-miyazakis-dreams-by-mystery-ensemble-tickets-LWC495?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QOpp-ywT48ZzCs0W,Hayao Miyazaki's Dreams by Mystery Ensemble,Classical,Classical/Vocal,Swindon,KovZ9177NKf,Christ Church Swindon,51.553832,-1.77547,K8vZ917qUKV,Hayao Miyazaki's Dreams,2026-08-22,,,,https://www.universe.com/events/hayao-miyazakis-dreams-by-mystery-ensemble-tickets-76PTBH?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QqWys5rZHOvqXlnG,Jahnavi Harrison,New Age,Ambient,London,KovZ9177ko0,Union Chapel,51.54378,-0.102362,K8vZ917qE2V,Jahnavi Harrison,2026-08-22,,,,https://www.universe.com/events/jahnavi-harrison-tickets-Y6GXR8?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QqXJ80gaQYv1T-G6,MOK Fest - Saturday Traditional Concert,Folk,Folk,Campbeltown,KovZ9177pOf,"Heritage Centre, Campbeltown",55.423064,-5.61016,K8vZ9175gAV,Blazin' Fiddles,2026-08-22,,,,https://www.universe.com/events/mok-fest-saturday-traditional-concert-tickets-0CDVZT?ref=ticketmaster,2026-08-10T10:21:16
LvZ18Qx1SWToZl8Z0FMdM,Rachmaninoff: Complete works for cello and piano,Classical,Classical/Vocal,London,KovZ9177x2f,Kensington United Reformed Church,51.49884175,-0.19510576,K8vZ917rPJ7,"Classical, Neoclassical & More",2026-08-22,,,,https://www.universe.com/events/rachmaninoff-complete-works-for-cello-and-piano-tickets-73XS4L?ref=ticketmaster,2026-08-10T10:21:16
17CZv0G61xSLo9r,Times Like These: Foo Fighter Tribute,Rock,Punk,Belfast,KovZ917AAd0,The Limelight 2,54.593513,-5.928771,K8vZ917b5Of,Times Like These,2026-08-22,,,,https://www.ticketmaster.ie/times-like-these-foo-fighter-tribute-belfast-22-08-2026/event/380064A8B37D15DE,2026-08-10T10:21:16
17u8v0G6uMSNFrs,Belle Livingstone's 58th Street Country Club,Jazz,Jazz,London,KovZ9177-fV,Belle Livingstone's 58th Street Country Club,51.47289512,-0.06736413,K8vZ917riCf,Belle Livingstone's 58th Street Country Club,2026-08-22,,,,https://theatre.ticketmaster.co.uk/book/1HBYR-58th-street/#perf=1HBYR-13X&date=2026-08-22&time=7.00PM,2026-08-10T10:21:16
1AUZkofGketj4Os,Wilco,Rock,Pop,Glasgow,KovZ9177Yn0,Glasgow Royal Concert Hall,55.864681,-4.25261,K8vZ9171Qw7,Wilco,2026-08-22,,,,https://www.ticketmaster.co.uk/wilco-glasgow-22-08-2026/event/36006454A9715831,2026-08-10T10:21:16
1AdFZ_dGkS_p8cC,New Kind of Cramps,Rock,Pop,Glasgow,KovZ9177c7f,Oran Mor,55.87738,-4.289157,,,2026-08-22,,,,https://www.ticketweb.uk/event/new-kind-of-cramps-oran-mor-tickets/14121224?REFERRAL_ID=tmfeed,2026-08-10T10:21:16
G5dzZ_2dew3mV,Dexta Daps,Reggae,Reggae,London,KovZ917AV2_,Troxy,51.51326,-0.043935,K8vZ917b3zV,Dexta Daps,2026-08-22,,,,https://www.ticketmaster.co.uk/dexta-daps-london-22-08-2026/event/3E0064F0C2C92BB4,2026-08-10T10:21:16
G5dzZ_6lnSMkp,The Selecter,Rock,Pop,Oxford,KovZ9177aD7,O2 Academy2 Oxford,51.7470676,-1.2351166,K8vZ9172F77,The Selecter,2026-08-22,,,,https://www.ticketmaster.co.uk/the-selecter-oxford-22-08-2026/event/3E00647AEACF7196,2026-08-10T10:21:16
G5dzZ_kCaHekV,The Harry Styles Tribute Show starring Sean Mac,Other,Other,Bournemouth,KovZpZAn6lJA,O2 Academy Bournemouth,50.72671,-1.839878,K8vZ917L_Qf,The Harry Styles Tribute Show,2026-08-22,,,,https://www.ticketmaster.co.uk/the-harry-styles-tribute-show-starring-bournemouth-22-08-2026/event/3E00646389F021B4,2026-08-10T10:21:16
G5dzZbUDSohA6,The Streets,Hip-Hop/Rap,Trap,Birmingham,KovZpZAnak7A,O2 Academy Birmingham,52.473277,-1.900215,K8vZ9175iJ0,The Streets,2026-08-22,,,,https://www.ticketmaster.co.uk/the-streets-birmingham-22-08-2026/event/3E00636EF345B147,2026-08-10T10:21:16
LvZ18Q-uqJlpirOZE5m6_,Tommy Fleming - The Encore Tour,Folk,Folk,Belfast,KovZ917AA7f,The Devenish Complex,54.564193,-5.987561,K8vZ9175HlV,Tommy Fleming,2026-08-22,,,,https://www.universe.com/events/tommy-fleming-the-encore-tour-tickets-Y36VCL?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QN1WDh94LOvG0UkK,Mallory Knox,Rock,Alternative Rock,Manchester,KovZpZAnFvdA,Manchester The Deaf Institute.,53.47014,-2.236159,K8vZ9178EC0,Mallory Knox,2026-08-22,,,,https://www.universe.com/events/mallory-knox-tickets-8MS2PR?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QOdGCwagJZZMt5In,MANTRA - BRING ME THE HORIZON TRIBUTE,Metal,Metal,Bradford,KovZpZAnlEtA,Nightrain,53.794419,-1.753727,K8vZ917OkJf,MANTRA – A Tribute To Bring Me The Horizon,2026-08-22,,,,https://www.universe.com/events/mantra-bring-me-the-horizon-tribute-tickets-CTVQFD?ref=ticketmaster,2026-08-10T10:21:16
LvZ18Q_sL_l330ZZy7eYE,THE FLATLINERS + SPECIAL GUESTS A WILHELM SCREAM,Rock,Pop,London,KovZ9177Akf,The Garage,51.546708,-0.103855,K8vZ917GN70,The Flatliners,2026-08-22,,,,https://www.universe.com/events/the-flatliners-special-guests-a-wilhelm-scream-tickets-4HYTKR?ref=ticketmaster,2026-08-10T10:21:16
LvZ18Qo-t_z-a0OZwe_gp,Nickelback UK,Alternative,Alternative,Southampton,KovZ9177NC7,Southampton 1865,50.8989811,-1.4004633,K8vZ917qDn7,Nickelback UK - Tribute to Nickelback,2026-08-22,,,,https://www.universe.com/events/nickelback-uk-tickets-WVD12G?ref=ticketmaster,2026-08-10T10:21:16
1AdbZ_kGkRxcygz,T-Rextasy,,,Dunfermline,KovZ9177cf0,Alhambra Theatre,56.069812,-3.45799,K8vZ9175sv0,T-Rextasy,2026-08-22,,,,https://www.ticketmaster.co.uk/trextasy-dunfermline-22-08-2026/event/3600646BE2B79D78,2026-08-10T10:21:16
1AwZkuFGkeD_v0m,Hacktivist,Rock,Pop,Newcastle Upon Tyne,KovZ9177_5V,Cluny 2,54.974933,-1.59238,K8vZ9178u8V,Hacktivist,2026-08-22,,,,https://www.ticketweb.uk/event/hacktivist-cluny-2-tickets/14609593?REFERRAL_ID=tmfeed,2026-08-10T10:21:16
G5vHZ_6509zdV,Chicane (Celebrating 30 Years of Chicane!),Rock,Pop,London,KovZpZAnFvlA,Royal Festival Hall,51.505777,-0.116838,K8vZ9175Bjf,Chicane,2026-08-22,,,,https://www.ticketmaster.co.uk/chicane-celebrating-30-years-of-chicane-london-22-08-2026/event/1F006472E45F80F4,2026-08-10T10:21:16
LvZ18QLGNCJZbQZZ0bwbm,Henge,Rock,Electronic,Southend-On-Sea,KovZpZAnnJnA,Chinnerys,51.533277,0.71916,K8vZ917hOk7,Henge,2026-08-22,,,,https://www.universe.com/events/henge-tickets-W6V7JN?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QOFQqiFSU8Z02DT7,King Tut's Summer Nights Presents: Eyes of Home,Rock,Pop,Glasgow,KovZ9177YV0,King Tuts Wah Wah Hut,55.862637,-4.265037,K8vZ917C-df,King Tuts Summer Nights,2026-08-22,,,,https://www.universe.com/events/king-tuts-summer-nights-presents-eyes-of-home-tickets-JNHD6F?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QbczpSxMvYZliX6w,Hacktivist,Rock,Pop,Newcastle Upon Tyne,KovZ9177_5V,Cluny 2,54.974933,-1.59238,K8vZ9178u8V,Hacktivist,2026-08-22,,,,https://www.universe.com/events/hacktivist-tickets-08B7LR?ref=ticketmaster,2026-08-10T10:21:16
LvZ18Qbl041Gw6YZleGfJ,Special Kinda Madness,,,Hertford,KovZ9177Ch0,Hertford Corn Exchange,,,K8vZ917KoxV,Special Kinda Madness,2026-08-22,,,,https://www.universe.com/events/special-kinda-madness-tickets-FPG8V2?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QjaJF_a67ZvOgQyp,Led Into Zeppelin,Rock,Rock,Newcastle Upon Tyne,KovZ9177A2V,The Cluny,54.974933,-1.59238,K8vZ917rqKV,Led Into Zeppelin,2026-08-22,,,,https://www.universe.com/events/led-into-zeppelin-tickets-NYL4KX?ref=ticketmaster,2026-08-10T10:21:16
LvZ18Qk1GUGTD8YZlKHEf,Gary Stewart presents Graceland,Country,Country,Leeds,KovZ9177x50,Brudenell Social Club,53.809656,-1.570275,K8vZ91713yV,Gary Stewart,2026-08-22,,,,https://www.universe.com/events/gary-stewart-presents-graceland-tickets-FWQN9T?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QouqkmHTxZZ0lM2L,The Jam'd,Rock,Pop,Hemel Hempstead,KovZ9177J1f,The Boxmoor Playhouse,51.7454038,-0.5626354,K8vZ917fhOf,The Jamd,2026-08-22,,,,https://www.universe.com/events/the-jamd-tickets-0RK93P?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QrdNslb-TYvqQ2ko,ATA KAK,Dance/Electronic,Dance/Electronic,York,KovZ9177AUf,The Crescent,53.9548326,-1.0938596,K8vZ917f3Cf,ATA KAK,2026-08-22,,,,https://www.universe.com/events/ata-kak-tickets-YV2B8J?ref=ticketmaster,2026-08-10T10:21:16
1AgZk8MGkeS9f-o,ABBA Voyage,Pop,Pop,London,KovZ9177E07,ABBA Arena,51.53327366,-0.01362306,K8vZ917_x47,ABBA Voyage,2026-08-22,,,,https://theatre.ticketmaster.co.uk/book/1H8DJ-abba-voyage-admissions/#perf=1H8DJ-G50&date=2026-08-22&time=7.45PM,2026-08-10T10:21:16
1ku8v0uSGACra0H,Abba Voyage - VIP Premium Package,Pop,Pop,London,KovZ9177E07,ABBA Arena,51.53327366,-0.01362306,K8vZ917_x47,ABBA Voyage,2026-08-22,,,,https://theatre.ticketmaster.co.uk/book/1H8DJ-abba-voyage-admissions/#perf=1H8DJ-G52&date=2026-08-22&time=7.45PM,2026-08-10T10:21:16
17GOv0G6C2hLOnW,Femegades + Casual Wednesday + Tba,Rock,Pop,London,KovZ9177XdV,The Troubadour,51.488695,-0.19197,,,2026-08-22,,,,https://www.ticketweb.uk/event/femegades-casual-wednesday-troubadour-tickets/14237354?REFERRAL_ID=tmfeed,2026-08-10T10:21:16
LvZ18QE3w6WelV4fiGZhl,Freya Beer,Rock,Pop,Luton,KovZ9177Ou0,The Castle,51.878404,-0.414661,K8vZ917j95V,Freya Beer,2026-08-22,,,,https://www.universe.com/events/freya-beer-tickets-2D7N9S?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QEuugw7i9hubI5Id,DJ Nights: The Caribbean One Love Dinner & After-Party with Saxon Sound,Reggae,Reggae,London,KovZpZAnvalA,"Boisdale, Canary Wharf",51.505252,-0.022271,K8vZ917r4S7,Saxon Sound,2026-08-22,,,,https://www.universe.com/events/dj-nights-the-caribbean-one-love-dinner-after-party-with-saxon-sound-tickets-BM674G?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QJW-g7ZQqozWXmD7,Safe House / Miss It All / But That's My Favourite Mug Steve,Alternative,Alternative Rock,St Albans,KovZ91773g7,The Horn,51.750295,-0.329006,K8vZ917-2QV,SafeHouse,2026-08-22,,,,https://www.universe.com/events/safe-house-miss-it-all-but-thats-my-favourite-mug-steve-tickets-RCDXT0?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QN2Je5-JoYZv_vMu,Alfies Soho - Live Jazz and Blues,Jazz,Jazz,London,KovZ9177Fh0,Alfie's Soho,51.5140035,-0.1310873,K8vZ917qaW7,Alfie's Soho,2026-08-22,,,,https://www.universe.com/events/alfies-soho-live-jazz-and-blues-tickets-F3N1YG?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QPtLpjTO4egBQMAr,Rory Ingham Quintet ft. Maarten Combrink,Jazz,Jazz,London,KovZ9177150,Vortex Jazz Club,51.54879,-0.07665,K8vZ917LFm0,Rory Ingham,2026-08-22,,,,https://www.universe.com/events/rory-ingham-quintet-ft-maarten-combrink-tickets-194MDV?ref=ticketmaster,2026-08-10T10:21:16
LvZ18Q0mC8BZdZOlEJC-B,Hayao Miyazaki's Dreams by Mystery Ensemble,Classical,Classical/Vocal,Nottingham,KovZ9177Ip7,St Mary's Church,52.950951,-1.14297,K8vZ917qUKV,Hayao Miyazaki's Dreams,2026-08-22,,,,https://www.universe.com/events/hayao-miyazakis-dreams-by-mystery-ensemble-tickets-ZX9PVT?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QqXI8nkAG8v12yQR,MOK Fest - Glen Scotia West Coast Rocks Concert,World,Celtic/ British Isles,Argyll,KovZ9177pO0,"Victoria Hall, Campbeltown",55.425828,-5.605464,K8vZ9179ReV,Skipinnish,2026-08-22,,,,https://www.universe.com/events/mok-fest-glen-scotia-west-coast-rocks-concert-tickets-YTB32K?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QCVPHk4TuYZl6UWj,Bob Marley & the Wailers by Legend,,,London,KovZpZAnvalA,"Boisdale, Canary Wharf",51.505252,-0.022271,K8vZ917C1_V,Legend - a Tribute To Bob Marley,2026-08-22,,,,https://www.universe.com/events/bob-marley-the-wailers-by-legend-tickets-K1DPZJ?ref=ticketmaster,2026-08-10T10:21:16
LvZ18Q0Qd9r5OcXnGwSyl,Toy Tonics Jam (Day & Night Party),Dance/Electronic,Dance/Electronic,London,KovZpZAnaJaA,Jazz Cafe,51.53859,-0.143343,K8vZ917OQg7,Club Nights @ The Jazz Cafe,2026-08-22,,,,https://www.universe.com/events/toy-tonics-jam-day-night-party-tickets-K4FCD5?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QN8ZN-ICoOvG9w_a,Live Band Karaoke,,,London,KovZpZAtJleA,Up The Creek,51.481328,-0.01077,K8vZ917Oi20,Live Band Karaoke at Up The Creek,2026-08-22,,,,https://www.universe.com/events/live-band-karaoke-tickets-VPQCDJ?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QxvlX5ZgWZvGuCjD,Soul City: House music every Saturday,,,London,KovZpZAnaJaA,Jazz Cafe,51.53859,-0.143343,K8vZ917K187,Soul City,2026-08-22,,,,https://www.universe.com/events/soul-city-house-music-every-saturday-tickets-G6HS5X?ref=ticketmaster,2026-08-10T10:21:16
1AUZkukGkeHhIaA,Rewind South 2026 - Sunday Tickets,Rock,Pop,Henley-On-Thames,KovZ9177Sa0,Temple Island Meadows,51.544844,-0.886571,K8vZ917bxb0,Rewind Festival,2026-08-23,,,,https://www.ticketmaster.co.uk/rewind-south-2026-sunday-tickets-henleyonthames-23-08-2026/event/36006346BC6E8245,2026-08-10T10:21:16
LvZ18QE6GYmenIsMOl173,Sunday Soul Sessions,R&B,Soul,London,KovZpZAnvalA,"Boisdale, Canary Wharf",51.505252,-0.022271,K8vZ917Ld-7,Sunday Soul Sessions,2026-08-23,,,,https://www.universe.com/events/sunday-soul-sessions-tickets-XNFYQ9?ref=ticketmaster,2026-08-10T10:21:16
1AgZk8MGkeS0V-j,ABBA Voyage,Pop,Pop,London,KovZ9177E07,ABBA Arena,51.53327366,-0.01362306,K8vZ917_x47,ABBA Voyage,2026-08-23,,,,https://theatre.ticketmaster.co.uk/book/1H8DJ-abba-voyage-admissions/#perf=1H8DJ-G5E&date=2026-08-23&time=1.00PM,2026-08-10T10:21:16
1ku8v0uSGACl_Pd,Abba Voyage - VIP Premium Package,Pop,Pop,London,KovZ9177E07,ABBA Arena,51.53327366,-0.01362306,K8vZ917_x47,ABBA Voyage,2026-08-23,,,,https://theatre.ticketmaster.co.uk/book/1H8DJ-abba-voyage-admissions/#perf=1H8DJ-G5G&date=2026-08-23&time=1.00PM,2026-08-10T10:21:16
G5vHZbUr3FP6T,Rock N Roll Circus - Madness,Rock,Pop,Norwich,KovZpZAnJ7eA,Earlham Park,52.6256681,1.2378515,K8vZ917huLV,Rock N Roll Circus,2026-08-23,,,,https://www.ticketmaster.co.uk/rock-n-roll-circus-madness-norwich-23-08-2026/event/1F006367922251FF,2026-08-10T10:21:16
1AMZku0GkdU4trN,All Points East Presents Outbreak - Deftones,Rock,Pop,London,KovZ9177Mvf,Victoria Park London,51.53929,-0.04047,K8vZ917pjm7,All Points East,2026-08-23,,,,https://www.ticketmaster.co.uk/all-points-east-presents-outbreak-deftones-london-23-08-2026/event/37006364F65697A3,2026-08-10T10:21:16
LvZ18QqXnFVgaQYZMT-_p,MOK Fest  - Dalriada Connections Concert,Folk,Celtic Folk,Campbeltown,KovZ9177pOf,"Heritage Centre, Campbeltown",55.423064,-5.61016,K8vZ9179YAf,Ìmar,2026-08-23,,,,https://www.universe.com/events/mok-fest-dalriada-connections-concert-tickets-2VS0GB?ref=ticketmaster,2026-08-10T10:21:16
1AgZkuEGkd_L5Qx,Bastille,Rock,Pop,Colchester,KovZ9177JjV,Colchester Castle Park,51.8907121,0.9031477,K8vZ9172ODf,Bastille,2026-08-23,,,,https://www.ticketmaster.co.uk/bastille-colchester-23-08-2026/event/35006367D97CB6A2,2026-08-10T10:21:16
1adfZbMJb70Zd8C2,HERITAGE LIVE: Eric Clapton,Rock,Pop,Norfolk,KovZ9177NaV,Sandringham Estate,52.82342,0.49909,K8vZ9171CFf,Eric Clapton,2026-08-23,,,,https://www.ticketmaster.co.uk/heritage-live-eric-clapton-norfolk-23-08-2026/event/3500637998124FDE,2026-08-10T10:21:16
1AdfZbMGkmlxpmV,Bastille - Official Ticket and Hotel Bundls,Rock,Pop,Colchester,KovZ9177JjV,Colchester Castle Park,51.8907121,0.9031477,K8vZ9172ODf,Bastille,2026-08-23,,,,https://app.bundl.travel/event/1763990862486x664576322038136800?utm_source=ticketmaster&utm_medium=affiliate&utm_campaign=bastille&utm_content=colchester,2026-08-10T10:21:16
1AdbZbSGkUxFJMP,Edinburgh Summer Sessions - The Cure,Rock,Alternative Rock,Edinburgh,KovZ9177wq7,Royal Highland Showgrounds,55.941952,-3.37116,K8vZ9171FN0,The Cure,2026-08-23,,,,https://www.ticketmaster.co.uk/edinburgh-summer-sessions-the-cure-edinburgh-23-08-2026/event/3600633DA2226DE5,2026-08-10T10:21:16
G5vHZbM5zMyOF,Trentham Live 2026 - the Human League,Rock,Alternative Rock,Staffordshire,KovZpZAn1kFA,The Trentham Estate,52.964786,-2.202796,K8vZ9171b40,The Human League,2026-08-23,,,,https://www.ticketmaster.co.uk/trentham-live-2026-the-human-league-staffordshire-23-08-2026/event/1F006372F8DF9808,2026-08-10T10:21:16
LvZ18QJttxPjhTipGcuNa,RNB 2K VIBEZ (POP BRIXTON) - LONDON SUMMER CLOSER,Dance/Electronic,Club Dance,London,KovZ9177f7f,Pop Brixton,51.46335,-0.112344,K8vZ917-aL0,Nightclub at POP Brixton,2026-08-23,,,,https://www.universe.com/events/rnb-2k-vibez-pop-brixton-london-summer-closer-tickets-D2V1MX?ref=ticketmaster,2026-08-10T10:21:16
1AMZkoYGkenpUtk,Venue Premium Tickets - Sonu Nigam 'Revolution',World,World,London,KovZ9177yOV,OVO Arena Wembley,51.557918,-0.283527,K8vZ9175Qh0,Sonu Nigam,2026-08-23,,,,https://www.ticketmaster.co.uk/venue-premium-tickets-sonu-nigam-revolution-london-23-08-2026/event/37006470AA5B6A46,2026-08-10T10:21:16
1AMZkozGkdr5NQ4,Sonu Nigam,World,World,London,KovZ9177yOV,OVO Arena Wembley,51.557918,-0.283527,K8vZ9175Qh0,Sonu Nigam,2026-08-23,,,,https://www.ticketmaster.co.uk/sonu-nigam-london-23-08-2026/event/37006478DE2E3695,2026-08-10T10:21:16
1AdfZ_7GkRLMMR5,Public Service Broadcasting,Rock,Pop,Halifax,KovZ9177LTf,The Piece Hall,53.721432,-1.85657,K8vZ9178GY0,Public Service Broadcasting,2026-08-23,,,,https://www.ticketmaster.co.uk/public-service-broadcasting-halifax-23-08-2026/event/3500644BDFDF7BCB,2026-08-10T10:21:16
1AgZk8MGkeSwf-n,ABBA Voyage,Pop,Pop,London,KovZ9177E07,ABBA Arena,51.53327366,-0.01362306,K8vZ917_x47,ABBA Voyage,2026-08-23,,,,https://theatre.ticketmaster.co.uk/book/1H8DJ-abba-voyage-admissions/#perf=1H8DJ-G5S&date=2026-08-23&time=6.00PM,2026-08-10T10:21:16
1ku8v0uSGACzyP1,Abba Voyage - VIP Premium Package,Pop,Pop,London,KovZ9177E07,ABBA Arena,51.53327366,-0.01362306,K8vZ917_x47,ABBA Voyage,2026-08-23,,,,https://theatre.ticketmaster.co.uk/book/1H8DJ-abba-voyage-admissions/#perf=1H8DJ-G5U&date=2026-08-23&time=6.00PM,2026-08-10T10:21:16
LvZ18QOHRY7prnZvGE0d7,Neil Jones & Nick Corbin (Album Launch),Rock,Pop,London,KovZpZAnaJaA,Jazz Cafe,51.53859,-0.143343,K8vZ9179qHf,Nick Corbin,2026-08-23,,,,https://www.universe.com/events/neil-jones-nick-corbin-album-launch-tickets-DGZ8FW?ref=ticketmaster,2026-08-10T10:21:16
1AdfZ_AGkncg094,Public Service Broadcasting- Official Ticket and Hotel Bundls,Rock,Pop,Halifax,KovZ9177LTf,The Piece Hall,53.721432,-1.85657,K8vZ9178GY0,Public Service Broadcasting,2026-08-23,,,,https://app.bundl.travel/event/1771323474235x222182140569452540?utm_source=tickeetmaster&utm_medium=affiliate&utm_campaign=publicservicebroadcasting&utm_content=thepiecehall,2026-08-10T10:21:16
1AdfZbsGkwbIdkS,Ariana Grande - The Eternal Sunshine Tour,Pop,Electro Pop,London,KovZ9177PFf,The O2,51.501581,0.005519,K8vZ9172Qo7,Ariana Grande,2026-08-23,,,,https://www.ticketmaster.co.uk/ariana-grande-the-eternal-sunshine-tour-london-23-08-2026/event/3500631C98A031B3,2026-08-10T10:21:16
LvZ18QbbJcwSYcYZwVpt4,New Kind of Cramps,Metal,Metal,Newcastle Upon Tyne,KovZ9177A2V,The Cluny,54.974933,-1.59238,K8vZ917L1Rf,New Kind Of Cramps,2026-08-23,,,,https://www.universe.com/events/new-kind-of-cramps-tickets-JTXFHG?ref=ticketmaster,2026-08-10T10:21:16
LvZ18Qq0a2XuFXYv1WDho,Current Joys,Pop,Indie Pop,Bristol,KovZpZAn16tA,Electric Bristol,51.45666317,-2.59214808,K8vZ917fQP7,Current Joys,2026-08-23,,,,https://www.universe.com/events/current-joys-tickets-ZSRT64?ref=ticketmaster,2026-08-10T10:21:16
LvZ18Qx1NYyvlVOZ0hP55,British Reggae & Dub Legend Dennis Bovell | DJ & PA Set,Reggae,Reggae,London,KovZ9177ga7,Soul Mama Islington,51.534184,-0.106126,K8vZ917OrHf,Dennis Bovell,2026-08-23,,,,https://www.universe.com/events/british-reggae-dub-legend-dennis-bovell-dj-pa-set-tickets-04DKJ6?ref=ticketmaster,2026-08-10T10:21:16
17u8v0G6uMSsb-p,Belle Livingstone's 58th Street Country Club,Jazz,Jazz,London,KovZ9177-fV,Belle Livingstone's 58th Street Country Club,51.47289512,-0.06736413,K8vZ917riCf,Belle Livingstone's 58th Street Country Club,2026-08-23,,,,https://theatre.ticketmaster.co.uk/book/1HBYR-58th-street/#perf=1HBYR-13Z&date=2026-08-23&time=7.00PM,2026-08-10T10:21:16
G5dzZ_AnIxK_D,The Living Tombstone,Pop,Electro Pop,Glasgow,KovZ9177aJf,O2 Academy Glasgow,55.8504496,-4.2587809,K8vZ917hsO7,The Living Tombstone,2026-08-23,,,,https://www.ticketmaster.co.uk/the-living-tombstone-glasgow-23-08-2026/event/3E00645AA889367B,2026-08-10T10:21:16
G5dzZ_ArUnNZy,The Harry Styles Tribute Show starring Sean Mac,Other,Other,Birmingham,KovZ91771HV,O2 Institute Birmingham,52.475756,-1.887562,K8vZ917L_Qf,The Harry Styles Tribute Show,2026-08-23,,,,https://www.ticketmaster.co.uk/the-harry-styles-tribute-show-starring-birmingham-23-08-2026/event/3E006457B6AA3039,2026-08-10T10:21:16
G5vHZ_6egx3i-,Nation of Language,Rock,Alternative Rock,Liverpool,KovZ91775xV,Camp and Furnace,53.394191,-2.981065,K8vZ917p0DV,Nation of Language,2026-08-23,,,,https://www.ticketmaster.co.uk/nation-of-language-liverpool-23-08-2026/event/1F006470B5892B21,2026-08-10T10:21:16
G5vHZ_uLg5hS_,GOGOL BORDELLO,Rock,Alternative Rock,Northampton,KovZpZAnFvEA,Roadmender,52.240227,-0.897373,K8vZ9175GDV,Gogol Bordello,2026-08-23,,,,https://www.ticketmaster.co.uk/gogol-bordello-northampton-23-08-2026/event/1F0064D7F52DBCD9,2026-08-10T10:21:16
LvZ18Q3-TF_k288vCgB_Y,Solstice,Rock,Progressive Rock,Southampton,KovZ9177NC7,Southampton 1865,50.8989811,-1.4004633,K8vZ917qpMV,Solstice,2026-08-23,,,,https://www.universe.com/events/solstice-tickets-G08XQS?ref=ticketmaster,2026-08-10T10:21:16
